"","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"8400","44","fraud",2010,45.2593220338983,82.8929219600726,86.0036900369004,0.526248606478159,"RI"
"8401","44","homicide",2010,357.045762711864,44.4791288566243,50.590405904059,7.05757853354598,"RI"
"8402","44","larceny",2010,148.852881355932,358.865698729583,383.475276752768,0.388168130723848,"RI"
"8403","44","mvtheft",2010,18.1037288135593,35.3811252268603,29.3424354243542,0.616981124836462,"RI"
"8404","44","otherdrug",2010,19.1094915254237,13.1415607985481,18.2125461254613,1.04924876476818,"RI"
"8405","44","otherprop",2010,73.4206779661017,193.079854809437,217.538745387454,0.337506212216741,"RI"
"8406","44","otherviol",2010,33.1901694915254,19.2068965517241,22.259778597786,1.49103771835478,"RI"
"8407","44","public_oth",2010,227.302372881356,879.473684210526,889.379335793358,0.255574155743785,"RI"
"8408","44","robbery",2010,383.195593220339,203.188747731397,210.456088560886,1.8207864445294,"RI"
"8409","44","sexassault",2010,351.011186440678,81.8820326678766,92.0745387453875,3.81225028355911,"RI"
"8410","44","weapons",2010,56.3227118644068,81.8820326678766,67.7911439114391,0.830826987341968,"RI"
"8411","44","arson",2011,13.0521517140773,9.05298570227082,9.04642954113494,1.44279592901575,"RI"
"8412","44","assault",2011,432.729029905179,704.121110176619,716.678251425468,0.603798188440187,"RI"
"8413","44","burglary",2011,260.039022611233,244.430613961312,252.294868313875,1.03069485459262,"RI"
"8414","44","drugposs",2011,142.569657184537,359.101766190076,378.944881889764,0.376227952924327,"RI"
"8415","44","drugtraff",2011,219.878555798687,275.613120269134,282.449633450991,0.77846996334247,"RI"
"8416","44","dwi",2011,46.1845368344274,191.118587047939,195.000814553353,0.236842789299175,"RI"
"8417","44","fraud",2011,42.1684901531729,58.3414634146341,70.3611186532718,0.599315232052696,"RI"
"8418","44","homicide",2011,350.40007293946,39.2296047098402,38.1960358403475,9.17372877133294,"RI"
"8419","44","larceny",2011,124.497447118891,356.084104289319,360.852022807494,0.34500969718911,"RI"
"8420","44","mvtheft",2011,24.0962800875274,20.1177460050463,33.1702416508281,0.726442705518419,"RI"
"8421","44","otherdrug",2011,14.056163384391,19.1118587047939,22.1134944338854,0.635637367328617,"RI"
"8422","44","otherprop",2011,49.1965718453683,194.136248948696,193.995655715449,0.253596255359086,"RI"
"8423","44","otherviol",2011,30.1203501094092,18.1059714045416,17.087700244366,1.76269185897852,"RI"
"8424","44","public_oth",2011,217.87053245806,754.415475189235,759.900081455335,0.286709447432617,"RI"
"8425","44","robbery",2011,375.500364697301,182.065601345669,192.990496877545,1.94569354850441,"RI"
"8426","44","sexassault",2011,340.359956236324,88.5180824222035,97.5004072766766,3.49085676401828,"RI"
"8427","44","weapons",2011,70.2808169219548,74.4356602186711,81.4178658702145,0.863211239582073,"RI"
"8428","44","arson",2012,13.0643564356436,11.0807723687789,12.0743134087237,1.08199580327313,"RI"
"8429","44","assault",2012,420.069306930693,719.242861028012,723.452611739365,0.580645228331873,"RI"
"8430","44","burglary",2012,252.242574257426,255.865107424531,252.554388799138,0.998765356867504,"RI"
"8431","44","drugposs",2012,122.60396039604,298.173511014414,317.956919763059,0.385599283347581,"RI"
"8432","44","drugtraff",2012,213.049504950495,250.82839271145,273.684437264405,0.778449469323201,"RI"
"8433","44","dwi",2012,42.2079207920792,177.292357900462,166.021809369952,0.254231181748092,"RI"
"8434","44","fraud",2012,30.1485148514851,71.5213489257547,62.3839526117394,0.483273559774599,"RI"
"8435","44","homicide",2012,351.732673267327,32.2349741637204,40.2477113624125,8.73919687259067,"RI"
"8436","44","larceny",2012,119.589108910891,389.841718792494,378.328486806677,0.316098610285194,"RI"
"8437","44","mvtheft",2012,11.0544554455446,26.1909165080228,23.1424340333872,0.477670388067067,"RI"
"8438","44","otherdrug",2012,11.0544554455446,11.0807723687789,13.0805061927841,0.845109148118657,"RI"
"8439","44","otherprop",2012,49.2425742574257,218.593418547729,223.374798061389,0.220448209398683,"RI"
"8440","44","otherviol",2012,31.1534653465347,24.1762306227903,22.1362412493269,1.40735118467694,"RI"
"8441","44","public_oth",2012,212.044554455446,911.645363067718,876.393914916532,0.241951194373184,"RI"
"8442","44","robbery",2012,364.79702970297,164.196899646451,190.170436187399,1.91826362192013,"RI"
"8443","44","sexassault",2012,331.633663366337,71.5213489257547,82.5078082929456,4.01942155812532,"RI"
"8444","44","weapons",2012,63.3118811881188,70.5140059831384,79.4892299407647,0.796483765603199,"RI"
"8445","44","arson",2013,12.0787949015064,8.05818181818182,6.04779516358464,1.99722288450442,"RI"
"8446","44","assault",2013,415.711857860178,725.236363636364,710.615931721195,0.585002164042783,"RI"
"8447","44","burglary",2013,255.667825415218,220.592727272727,232.840113798009,1.09804028715178,"RI"
"8448","44","drugposs",2013,102.669756662804,220.592727272727,237.879943100996,0.431603250464938,"RI"
"8449","44","drugtraff",2013,190.241019698725,244.767272727273,239.895874822191,0.793014968847342,"RI"
"8450","44","dwi",2013,53.3480108149865,222.607272727273,218.728591749644,0.243900490503996,"RI"
"8451","44","fraud",2013,39.2560834298957,69.5018181818182,70.5576102418208,0.556369232111945,"RI"
"8452","44","homicide",2013,344.245654692932,44.32,31.2469416785206,11.016939137105,"RI"
"8453","44","larceny",2013,130.853611432986,414.996363636364,403.186344238976,0.324548718731968,"RI"
"8454","44","mvtheft",2013,14.0919273850908,22.16,20.1593172119488,0.699028009576546,"RI"
"8455","44","otherdrug",2013,9.05909617612978,9.06545454545455,10.0796586059744,0.898750298026988,"RI"
"8456","44","otherprop",2013,44.2889146388567,205.483636363636,188.489615931721,0.23496739817699,"RI"
"8457","44","otherviol",2013,33.2166859791425,17.1236363636364,15.1194879089616,2.19694517295486,"RI"
"8458","44","public_oth",2013,246.608729239088,848.123636363636,843.667425320057,0.292305619297241,"RI"
"8459","44","robbery",2013,339.212823483971,164.185454545455,160.266571834993,2.116553811566,"RI"
"8460","44","sexassault",2013,321.094631131711,70.5090909090909,70.5576102418208,4.55081500112078,"RI"
"8461","44","weapons",2013,54.3545770567787,93.6763636363636,83.6611664295875,0.649699010621919,"RI"
"8462","44","arson",2014,14.079275198188,10.0557258289217,5.03249505510031,2.79767293241928,"RI"
"8463","44","assault",2014,430.42355605889,670.716912789078,697.503814636903,0.617091329146285,"RI"
"8464","44","burglary",2014,243.370328425821,217.203677904709,218.410285391353,1.11428052937042,"RI"
"8465","44","drugposs",2014,85.4813137032843,218.209250487601,198.280305170952,0.431113486685349,"RI"
"8466","44","drugtraff",2014,195.098527746319,227.259403733631,227.468776490534,0.857693661329551,"RI"
"8467","44","dwi",2014,57.3227633069083,199.10337141265,206.332297259113,0.277817695379615,"RI"
"8468","44","fraud",2014,38.2151755379388,65.3622178879911,54.3509465950834,0.703118858676802,"RI"
"8469","44","homicide",2014,357.010192525481,34.1894678183338,34.2209663746821,10.4324988551349,"RI"
"8470","44","larceny",2014,142.804077010193,391.167734745054,391.528115286804,0.364735178482866,"RI"
"8471","44","mvtheft",2014,16.0906002265006,19.1058790749512,17.1104831873411,0.940394262998076,"RI"
"8472","44","otherdrug",2014,8.04530011325028,18.1003064920591,15.0974851653009,0.532890082365577,"RI"
"8473","44","otherprop",2014,61.3454133635334,230.276121482307,223.442780446454,0.274546410678211,"RI"
"8474","44","otherviol",2014,35.19818799547,24.1337419894121,28.1819723085617,1.24896113054432,"RI"
"8475","44","public_oth",2014,251.415628539071,960.321816662023,940.070076292738,0.267443496904565,"RI"
"8476","44","robbery",2014,342.930917327293,158.880468096963,164.05933879627,2.09028586756129,"RI"
"8477","44","sexassault",2014,320.806342015855,79.4402340484815,75.4874258265047,4.24979840686547,"RI"
"8478","44","weapons",2014,64.3624009060023,85.4736695458345,65.422435716304,0.983797075136449,"RI"
"8479","44","arson",2015,19.0844757317525,7.01716738197425,10.0272727272727,1.90325687261358,"RI"
"8480","44","assault",2015,403.787328640237,679.662783568363,705.92,0.572001542158088,"RI"
"8481","44","burglary",2015,242.071507965913,149.365419987738,190.518181818182,1.27059530830989,"RI"
"8482","44","drugposs",2015,105.466839570211,163.399754751686,164.447272727273,0.641341372350531,"RI"
"8483","44","drugtraff",2015,194.862541682104,215.527283874923,176.48,1.10416218088228,"RI"
"8484","44","dwi",2015,50.2223045572434,191.468424279583,192.523636363636,0.260863058198133,"RI"
"8485","44","fraud",2015,49.2178584660986,54.1324340895156,60.1636363636364,0.818066550509344,"RI"
"8486","44","homicide",2015,356.578362356428,32.0784794604537,38.1036363636364,9.35811897199195,"RI"
"8487","44","larceny",2015,142.631344942571,321.787247087676,348.949090909091,0.408745426362867,"RI"
"8488","44","mvtheft",2015,18.0800296406076,23.0564071122011,26.0709090909091,0.69349440702519,"RI"
"8489","44","otherdrug",2015,11.0489070025936,10.0245248313918,14.0381818181818,0.787061112734938,"RI"
"8490","44","otherprop",2015,68.3023341978511,252.618025751073,229.624545454545,0.297452234745399,"RI"
"8491","44","otherviol",2015,31.1378288254909,26.0637645616186,24.0654545454545,1.29388076866274,"RI"
"8492","44","public_oth",2015,272.204890700259,872.133660331085,842.290909090909,0.323172062956315,"RI"
"8493","44","robbery",2015,337.493886624676,112.274678111588,133.362727272727,2.53064625721473,"RI"
"8494","44","sexassault",2015,324.436087439793,57.1397915389332,55.15,5.88279396989651,"RI"
"8495","44","weapons",2015,84.3734716561689,102.250153280196,97.2645454545455,0.867463794354533,"RI"
"8496","44","arson",2016,16.0661405486659,NA,NA,NA,"RI"
"8497","44","assault",2016,377.554302893649,NA,NA,NA,"RI"
"8498","44","burglary",2016,200.826756858324,NA,NA,NA,"RI"
"8499","44","drugposs",2016,104.429913566328,NA,NA,NA,"RI"
"8500","44","drugtraff",2016,233.963171739947,NA,NA,NA,"RI"
"8501","44","dwi",2016,49.2025554302894,NA,NA,NA,"RI"
"8502","44","fraud",2016,43.1777527245396,NA,NA,NA,"RI"
"8503","44","homicide",2016,350.442690717775,NA,NA,NA,"RI"
"8504","44","larceny",2016,115.475385193536,NA,NA,NA,"RI"
"8505","44","mvtheft",2016,15.0620067643743,NA,NA,NA,"RI"
"8506","44","otherdrug",2016,7.02893649004134,NA,NA,NA,"RI"
"8507","44","otherprop",2016,91.3761743705374,NA,NA,NA,"RI"
"8508","44","otherviol",2016,33.1364148816235,NA,NA,NA,"RI"
"8509","44","public_oth",2016,302.244269071778,NA,NA,NA,"RI"
"8510","44","robbery",2016,316.30214205186,NA,NA,NA,"RI"
"8511","44","sexassault",2016,326.343479894776,NA,NA,NA,"RI"
"8512","44","weapons",2016,89.3679068019541,NA,NA,NA,"RI"
"8513","45","arson",2000,117.104229182296,60.0220385674931,45.073230268511,2.59808823296401,"SC"
"8514","45","assault",2000,1119.99685858965,825.30303030303,752.222131814483,1.48891771621772,"SC"
"8515","45","burglary",2000,3438.06006189047,1316.48337924702,1352.19690805533,2.54257352713144,"SC"
"8516","45","drugposs",2000,1239.10286946737,1108.40697887971,1108.80146460537,1.11751554180024,"SC"
"8517","45","drugtraff",2000,3553.16250937734,1690.62075298439,2016.27583401139,1.76224028946888,"SC"
"8518","45","dwi",2000,265.236074643661,346.127089072544,368.59886086249,0.719579203318836,"SC"
"8519","45","fraud",2000,878.782164291073,1202.44150596878,1203.95606183889,0.729912155555612,"SC"
"8520","45","homicide",2000,3412.03689984996,336.123415977961,379.616761594793,8.9881091802053,"SC"
"8521","45","kidnapping",2000,408.363465866467,41.015059687787,23.0374288039056,17.726086940624,"SC"
"8522","45","larceny",2000,992.883720930233,868.318824609734,846.375101708706,1.17310128680032,"SC"
"8523","45","mvtheft",2000,441.39286384096,389.142883379247,390.634662327095,1.12993778179204,"SC"
"8524","45","otherdrug",2000,170.151444111028,105.038567493113,111.180634662327,1.53040540403285,"SC"
"8525","45","otherprop",2000,171.15233495874,189.069421487603,189.307567127746,0.904096637844618,"SC"
"8526","45","otherviol",2000,47.0418698424606,26.0095500459137,21.0341741253051,2.23644957782616,"SC"
"8527","45","public_oth",2000,843.750984621155,1177.43232323232,1150.86981285598,0.733141989820131,"SC"
"8528","45","robbery",2000,2547.26720742686,673.247199265381,608.989422294548,4.18277742465423,"SC"
"8529","45","sexassault",2000,1490.32647224306,331.12157943067,307.499593165175,4.84659656587749,"SC"
"8530","45","weapons",2000,211.187968867217,208.076400367309,203.33034987795,1.03864459483783,"SC"
"8531","45","arson",2001,132.031195349057,55.0045011866765,49.0174470357842,2.69355511829635,"SC"
"8532","45","assault",2001,1193.28193978352,982.080366642115,844.300516289834,1.41333792501661,"SC"
"8533","45","burglary",2001,3401.80375289502,1365.11171126933,1268.45148655866,2.68185562391842,"SC"
"8534","45","drugposs",2001,1239.29281089001,1149.09403388166,1052.37457717643,1.17761568719675,"SC"
"8535","45","drugtraff",2001,3227.76263175308,1848.15123987233,1843.65622218266,1.75073996600723,"SC"
"8536","45","dwi",2001,243.057427801673,308.025206645388,339.12070500267,0.71672836313477,"SC"
"8537","45","fraud",2001,878.20749633691,1404.11490301989,1271.45255474453,0.690711968024138,"SC"
"8538","45","homicide",2001,3366.79548140095,451.036909730747,336.119636816806,10.0166580961646,"SC"
"8539","45","kidnapping",2001,426.10067589923,37.0030280710369,25.0089015488695,17.03796046646,"SC"
"8540","45","larceny",2001,1015.23987332798,917.075047057861,837.298023856151,1.21251913225869,"SC"
"8541","45","mvtheft",2001,440.103984496857,401.032817742859,371.132098985223,1.18584187597953,"SC"
"8542","45","otherdrug",2001,164.038757857919,130.010639168508,116.041303186754,1.4136238852292,"SC"
"8543","45","otherprop",2001,171.040412156733,218.01784106719,196.069788143137,0.872344555357342,"SC"
"8544","45","otherviol",2001,52.0122890769013,53.004337507161,26.0092576108243,1.99976061812911,"SC"
"8545","45","public_oth",2001,871.205842038096,1598.13077993289,1489.53017625067,0.584886332568991,"SC"
"8546","45","robbery",2001,2610.61681712908,744.060888779769,621.221114473918,4.20239550186552,"SC"
"8547","45","sexassault",2001,1513.35756487215,335.027416318848,313.111447391846,4.83328724477531,"SC"
"8548","45","weapons",2001,216.051046934821,224.018332105737,238.084742745238,0.907454398142622,"SC"
"8549","45","arson",2002,138.012464998645,59.0046234621111,48.0124848274666,2.87451202524915,"SC"
"8550","45","assault",2002,1331.12022400867,975.07640467048,939.244234437316,1.41722480181752,"SC"
"8551","45","burglary",2002,3498.31596061783,1469.11511637019,1362.35425697937,2.56784602293852,"SC"
"8552","45","drugposs",2002,1336.12067563906,1200.09403651751,1044.2715449974,1.27947628376907,"SC"
"8553","45","drugtraff",2002,3232.29193388131,1920.15045842802,1695.44087046992,1.9064610215427,"SC"
"8554","45","dwi",2002,212.019149128353,310.024292767025,309.080371076816,0.685967693094492,"SC"
"8555","45","fraud",2002,1011.09131966399,1534.12021001489,1383.35971909138,0.730895446578488,"SC"
"8556","45","homicide",2002,3481.31442507452,417.032677689836,341.088694295127,10.2064785004639,"SC"
"8557","45","kidnapping",2002,438.039562821787,59.0046234621111,30.0078030171666,14.5975219369174,"SC"
"8558","45","larceny",2002,1095.09890705447,1020.07993103989,876.227848101266,1.24978783706485,"SC"
"8559","45","mvtheft",2002,470.042453256255,444.03479351148,385.100138720305,1.2205720174971,"SC"
"8560","45","otherdrug",2002,178.016078041731,131.010265653162,114.029651465233,1.56113849121083,"SC"
"8561","45","otherprop",2002,193.017432932888,214.016769845623,225.05852262875,0.857632186856944,"SC"
"8562","45","otherviol",2002,79.0071357600939,56.0043883708173,26.0067626148778,3.03794581932686,"SC"
"8563","45","public_oth",2002,980.088519555596,1682.13180785205,1651.42942604474,0.593478900217347,"SC"
"8564","45","robbery",2002,2733.24686116882,705.05524645404,575.149557829027,4.75223674253666,"SC"
"8565","45","sexassault",2002,1535.13865052841,340.026643679962,324.0842725854,4.73685019727047,"SC"
"8566","45","weapons",2002,202.018245867582,226.017710210799,207.05384081845,0.97567978004676,"SC"
"8567","45","arson",2003,149,54,62,2.40322580645161,"SC"
"8568","45","assault",2003,1367,1018,1014,1.34812623274162,"SC"
"8569","45","burglary",2003,3605,1468,1472,2.44904891304348,"SC"
"8570","45","drugposs",2003,1492,1337,1284,1.16199376947041,"SC"
"8571","45","drugtraff",2003,3457,2024,1940,1.7819587628866,"SC"
"8572","45","dwi",2003,213,264,300,0.71,"SC"
"8573","45","fraud",2003,1162,1583,1643,0.707242848447961,"SC"
"8574","45","homicide",2003,3557,371,359,9.90807799442897,"SC"
"8575","45","kidnapping",2003,467,56,15,31.1333333333333,"SC"
"8576","45","larceny",2003,1239,978,1054,1.17552182163188,"SC"
"8577","45","mvtheft",2003,529,468,508,1.04133858267717,"SC"
