"rownum","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"320","11","otherdrug",2011,1167.24121127741,1027.24207072548,1083.97661673365,1.0768140135667,"DC"
"321","11","otherprop",2011,14.0389836407936,9.01968647466278,11.0200949945195,1.27394397668762,"DC"
"322","11","public_oth",2011,281.782457361643,246.538096974116,256.467665327,1.09870558926938,"DC"
"323","11","robbery",2011,803.230421162548,362.791833758658,397.725246620387,2.01956106128007,"DC"
"324","11","sexassault",2011,396.099895579534,76.1662413415968,81.1479722323712,4.88120509586219,"DC"
"325","11","weapons",2011,378.049773755656,280.61246810062,238.434782608696,1.5855479205653,"DC"
"326","11","assault",2012,875.580146036161,293.644428152493,303.749734888653,2.88257089790425,"DC"
"327","11","burglary",2012,299.883692628651,148.325513196481,149.368681512902,2.00767449770083,"DC"
"328","11","fraud",2012,7.02068845618915,10.0219941348974,10.0247437256981,0.700335953545808,"DC"
"329","11","homicide",2012,1406.14360222531,115.25293255132,116.287027218098,12.0920074737835,"DC"
"330","11","larceny",2012,94.2778164116829,68.1495601173021,59.1459879816189,1.59398497901467,"DC"
"331","11","mvtheft",2012,112.331015299026,93.2045454545455,116.287027218098,0.965980625580424,"DC"
"332","11","otherdrug",2012,1110.27173157163,981.153225806452,1089.68964298339,1.01888802809201,"DC"
"333","11","otherprop",2012,12.0354659248957,7.01539589442815,9.02226935312831,1.33397324484916,"DC"
"334","11","public_oth",2012,271.800938803894,215.472873900293,228.564156945917,1.18916693866487,"DC"
"335","11","robbery",2012,768.263908205841,413.908357771261,408.007069635914,1.88296714782762,"DC"
"336","11","sexassault",2012,391.15264255911,92.2023460410557,78.1930010604454,5.00239966818434,"DC"
"337","11","weapons",2012,420.238351877608,295.648826979472,267.66065747614,1.57004154379718,"DC"
"338","11","assault",2013,865.443461334277,267.225411566062,302.452095808383,2.8614232578589,"DC"
"339","11","burglary",2013,298.843744470005,149.125791473195,143.214071856287,2.08669260357243,"DC"
"340","11","fraud",2013,7.01981950097328,8.0067539046011,10.0149700598802,0.70093264972349,"DC"
"341","11","homicide",2013,1404.96673155194,137.115660616294,113.169161676647,12.4147489540153,"DC"
"342","11","larceny",2013,103.291629800035,52.0439003799071,58.0868263473054,1.77822815077634,"DC"
"343","11","mvtheft",2013,89.2519907980888,103.086956521739,87.1302395209581,1.02435149138573,"DC"
"344","11","otherdrug",2013,1001.82852592462,660.557197129591,964.441616766467,1.03876534204683,"DC"
"345","11","otherprop",2013,10.028313572819,15.0126635711271,8.01197604790419,1.2516654459348,"DC"
"346","11","public_oth",2013,258.730490178729,194.163782186577,193.288922155689,1.33856864269919,"DC"
"347","11","robbery",2013,774.185807821625,442.373153229211,424.634730538922,1.82318061181447,"DC"
"348","11","sexassault",2013,405.143868341886,80.067539046011,94.1407185628743,4.30359863963967,"DC"
"349","11","weapons",2013,448.265616705008,262.221190375686,277.414670658683,1.6158684601671,"DC"
"350","11","assault",2014,830.167539267016,NA,NA,NA,"DC"
"351","11","burglary",2014,304.795811518325,NA,NA,NA,"DC"
"352","11","fraud",2014,5.0130890052356,NA,NA,NA,"DC"
"353","11","homicide",2014,1428.73036649215,NA,NA,NA,"DC"
"354","11","larceny",2014,97.2539267015707,NA,NA,NA,"DC"
"355","11","mvtheft",2014,105.274869109948,NA,NA,NA,"DC"
"356","11","otherdrug",2014,697.821989528796,NA,NA,NA,"DC"
"357","11","otherprop",2014,17.044502617801,NA,NA,NA,"DC"
"358","11","public_oth",2014,259.678010471204,NA,NA,NA,"DC"
"359","11","robbery",2014,792.068062827225,NA,NA,NA,"DC"
"360","11","sexassault",2014,391.020942408377,NA,NA,NA,"DC"
"361","11","weapons",2014,433.130890052356,NA,NA,NA,"DC"
"362","12","arson",1996,419.358644402211,136.013516199563,121,3.46577392067943,"FL"
"363","12","assault",1996,5590.78135472733,2423.24080699662,2021,2.76634406468448,"FL"
"364","12","burglary",1996,10771.2117686315,3512.34903597694,3791,2.84125870974189,"FL"
"365","12","drugposs",1996,1277.09219631795,780.077519379845,809,1.57860592869957,"FL"
"366","12","drugtraff",1996,11438.7826894341,3788.37646591135,5337,2.14329823673113,"FL"
"367","12","dwi",1996,84.0719000710876,84.0083482409064,45,1.86826444602417,"FL"
"368","12","fraud",1996,1337.14355351158,449.044623335321,757,1.7663719333046,"FL"
"369","12","homicide",1996,9924.48763220125,1176.11687537269,837,11.8572134195953,"FL"
"370","12","kidnapping",1996,1679.4362895153,233.023156430133,173,9.70772421685143,"FL"
"371","12","larceny",1996,1888.61518373979,656.065195786126,1114,1.69534576637324,"FL"
"372","12","mvtheft",1996,1306.11701896154,504.050089445438,751,1.7391704646625,"FL"
"373","12","otherdrug",1996,73.0624845855881,44.0043728880938,30,2.43541615285294,"FL"
"374","12","otherprop",1996,2232.90963164996,749.074438481415,972,2.29723213132712,"FL"
"375","12","otherviol",1996,341.291880050487,177.017590936196,140,2.43779914321776,"FL"
"376","12","public_oth",1996,1735.48422289602,891.0885509839,845,2.05382748271719,"FL"
"377","12","robbery",1996,10950.3649842592,2273.22589942357,2203,4.97066045585981,"FL"
"378","12","sexassault",1996,6282.37281840735,1470.14609421586,1109,5.66489884437092,"FL"
"379","12","weapons",1996,1655.41574663784,779.077419996025,786,2.1061269041194,"FL"
"380","12","arson",1997,434.393887996191,140,158.021875576888,2.74894780491851,"FL"
"381","12","assault",1997,5993.4345652562,2564,2214.30653498246,2.70668693361539,"FL"
"382","12","burglary",1997,10492.5141195025,3844,3900.53996677128,2.69001579496384,"FL"
"383","12","drugposs",1997,1248.13174730703,1123,889.123084733247,1.40377836177934,"FL"
"384","12","drugtraff",1997,9888.96685115753,3792,4541.62871515599,2.17740539162895,"FL"
"385","12","dwi",1997,123.111631851455,76,57.0078918220417,2.15955419358017,"FL"
"386","12","fraud",1997,1028.93298815688,409,588.081410374746,1.74964379081666,"FL"
"387","12","homicide",1997,10264.3071921681,1121,1081.14966771276,9.49388183588206,"FL"
"388","12","kidnapping",1997,1739.57736713682,202,229.031705741185,7.59535611677543,"FL"
"389","12","larceny",1997,1430.29692614414,667,867.120038766845,1.64947972852548,"FL"
"390","12","mvtheft",1997,1058.96021543772,566,653.090409820934,1.62146036676311,"FL"
"391","12","otherdrug",1997,87.0789591144438,54,44.0060919328041,1.97879328269846,"FL"
"392","12","otherprop",1997,2009.82241266441,873,937.129730478124,2.14465761494835,"FL"
"393","12","otherviol",1997,378.343063738618,218,149.020629499723,2.53886367953721,"FL"
"394","12","public_oth",1997,1781.61548533,1023,893.12363854532,1.99481394113789,"FL"
"395","12","robbery",1997,11020.9933196453,2551,2347.32494923389,4.69512894805735,"FL"
"396","12","sexassault",1997,6644.02448967446,1475,1318.18248107809,5.0402919057463,"FL"
"397","12","weapons",1997,1648.49477771826,888,803.111177773675,2.05263582843922,"FL"
"398","12","arson",1998,416.359422016982,131.005888963812,135,3.08414386679246,"FL"
"399","12","assault",1998,6343.47600178758,2494.11211508204,2263,2.80312682359151,"FL"
"400","12","burglary",1998,10436.0088782958,3666.16480107889,3488,2.9919750224472,"FL"
"401","12","drugposs",1998,1482.27957694027,1390.0624859519,1028,1.44190620324929,"FL"
"402","12","drugtraff",1998,9138.88914047371,4280.19240278714,4105,2.2262823728316,"FL"
"403","12","dwi",1998,142.122687323104,84.0037761294673,60,2.36871145538507,"FL"
"404","12","fraud",1998,849.733531952927,436.019599910092,502,1.69269627879069,"FL"
"405","12","homicide",1998,10303.8948309251,1075.0483254664,854,12.0654506216921,"FL"
"406","12","kidnapping",1998,1712.47829584389,239.010743987413,191,8.96585495206222,"FL"
"407","12","larceny",1998,1230.06185014152,774.034794335806,730,1.68501623307057,"FL"
"408","12","mvtheft",1998,971.838939371369,588.026432906271,591,1.64439752854716,"FL"
"409","12","otherdrug",1998,97.0838075376136,62.0027871431782,41,2.36789774481984,"FL"
"410","12","otherprop",1998,1945.6796067332,893.040143852551,891,2.18370326232683,"FL"
"411","12","otherviol",1998,447.386205869209,226.010159586424,189,2.36712278237677,"FL"
"412","12","public_oth",1998,1911.65023089528,1157.05201168802,953,2.00592888866241,"FL"
"413","12","robbery",1998,11224.6897065395,2323.10442796134,2376,4.72419600443584,"FL"
"414","12","sexassault",1998,6800.87084760912,1569.07053270398,1219,5.5790572991051,"FL"
"415","12","weapons",1998,1733.49643974378,858.038570465273,777,2.23101214896239,"FL"
"416","12","arson",1999,412.352381780754,123.02579157056,139.006337482333,2.96642864814105,"FL"
"417","12","assault",1999,6574.61843669363,2494.52296078843,2332.10632380431,2.81917611113399,"FL"
"418","12","burglary",1999,10614.0704096721,3723.78066680646,3644.16614234259,2.91261978600378,"FL"
"419","12","drugposs",1999,1844.57630976197,1828.38330886978,1452.06620161401,1.27031144152496,"FL"
"420","12","drugtraff",1999,9313.95938070801,4811.00859719019,4216.19222176629,2.20909268145419,"FL"
"421","12","dwi",1999,166.141979067003,106.022226881946,60.0027356038846,2.76890674058279,"FL"
"422","12","fraud",1999,783.66969644255,519.108827846509,513.023389413213,1.52755159436083,"FL"
"423","12","homicide",1999,10524.9942883651,951.199412874817,1049.04782747458,10.0329022306851,"FL"
"424","12","kidnapping",1999,1760.50446493288,259.054309079472,241.010988008936,7.3046647353174,"FL"
"425","12","larceny",1999,1274.08879127888,888.186202558188,825.037614553413,1.5442796410786,"FL"
"426","12","mvtheft",1999,968.827926125656,594.124554413923,583.026580951078,1.66172170837431,"FL"
"427","12","otherdrug",1999,118.100924878954,70.0146781295869,62.0028267906807,1.90476678228976,"FL"
"428","12","otherprop",1999,1947.66440520716,950.199203187251,952.043404914968,2.04577269812726,"FL"
"429","12","otherviol",1999,484.413963062828,272.057035017823,182.00829799845,2.66149383511599,"FL"
"430","12","public_oth",1999,2115.80809486533,1578.3308869784,1120.05106460585,1.8890282431988,"FL"
"431","12","robbery",1999,11171.5468093126,2283.4787167121,2541.11585282451,4.39631542060356,"FL"
"432","12","sexassault",1999,7151.11108695022,1654.34682323338,1196.0545297041,5.97891727287667,"FL"
"433","12","weapons",1999,1814.55065089444,743.155797861187,826.037660146811,2.19669240089119,"FL"
"434","12","arson",2000,396.351905661974,139.195537509961,121.79708848406,3.25419852473605,"FL"
"435","12","assault",2000,6736.9815076029,2743.69870602967,2681.54912166558,2.51234685696094,"FL"
"436","12","burglary",2000,10693.494343668,3967.5883580617,4162.23934612882,2.56916853030418,"FL"
"437","12","drugposs",2000,2220.97191581798,2264.24741016203,1896.41086532206,1.17114490136651,"FL"
"438","12","drugtraff",2000,9908.79764154936,5256.43592759838,4764.17867599219,2.07985432861326,"FL"
"439","12","dwi",2000,212.188393940249,88.6727127841232,75.4940631099545,2.81066331840166,"FL"
"440","12","fraud",2000,789.701145371964,662.983189769666,525.438679245283,1.50293683462028,"FL"
"441","12","homicide",2000,10427.257962592,1077.47656813266,932.100032530904,11.1868443285848,"FL"
"442","12","kidnapping",2000,1778.57913222558,289.732933631845,227.488776837996,7.81831594923988,"FL"
"443","12","larceny",2000,1337.18723728383,1107.37783174591,890.829944697463,1.50105780036162,"FL"
"444","12","mvtheft",2000,979.869988997658,682.573672826623,688.505855562785,1.42318323232954,"FL"
"445","12","otherdrug",2000,126.111969983355,83.5173225059766,71.4677130774236,1.76460060848363,"FL"
"446","12","otherprop",2000,1945.72753688606,1114.59537813532,1044.83783344177,1.86222921357728,"FL"
"447","12","otherviol",2000,574.51008547973,315.509885022578,236.548064411191,2.42872452543539,"FL"
"448","12","public_oth",2000,2574.28560950151,2245.6880051607,1633.69152569941,1.57574766656111,"FL"
"449","12","robbery",2000,10913.6898468136,2514.79937767996,2546.6663955758,4.2854807625268,"FL"
"450","12","sexassault",2000,7609.75641097977,1649.72488900694,1406.20274886142,5.41156416963434,"FL"
"451","12","weapons",2000,1731.53736564448,968.18229423595,848.553269355888,2.04057591688833,"FL"
"452","12","arson",2001,414.063037643658,155.178062955884,157.875776397516,2.6227141813136,"FL"
"453","12","assault",2001,6794.67345674764,2735.27198970238,2631.941975556,2.58161977727957,"FL"
"454","12","burglary",2001,10500.0326887344,3489.43737566798,3886.79975956722,2.70145964244465,"FL"
"455","12","drugposs",2001,2556.08182506366,2102.14549284238,2201.0938890002,1.16127796176141,"FL"
"456","12","drugtraff",2001,10366.7245888101,5322.60755938682,4959.33648567421,2.09034507312742,"FL"
"457","12","dwi",2001,225.209896084234,97.244919452354,75.3729513123622,2.98794052989797,"FL"
"458","12","fraud",2001,919.017961599339,796.580723173538,657.985493889,1.39671462385518,"FL"
"459","12","homicide",2001,10641.420067442,957.965908647658,866.788940092166,12.2768295431994,"FL"
"460","12","kidnapping",2001,1850.15484137361,283.458594999415,241.397154878782,7.66436059407028,"FL"
"461","12","larceny",2001,1540.11251806483,1213.49245231501,1044.01723101583,1.47517921382035,"FL"
"462","12","mvtheft",2001,966.483724451173,690.025119943831,648.818513323983,1.48960565181741,"FL"
"463","12","otherdrug",2001,137.347739315945,62.0712251823536,79.4471648968143,1.72879346285462,"FL"
"464","12","otherprop",2001,2006.69086779988,1140.04150251589,1106.14898817872,1.81412349443442,"FL"
"465","12","otherviol",2001,651.391851902828,305.183523813239,292.324824684432,2.22831520588788,"FL"
"466","12","public_oth",2001,3157.98809441883,2264.5651987362,1963.77094770587,1.6081244597839,"FL"
"467","12","robbery",2001,10920.1551854656,2430.08846588914,2431.28695652174,4.49151226521126,"FL"
"468","12","sexassault",2001,7883.35627279609,1671.78499824472,1444.30871568824,5.45822107639884,"FL"
"469","12","weapons",2001,1844.09538228615,804.856886531185,729.28423161691,2.52863739861421,"FL"
"470","12","arson",2002,411.306639213494,144.313416218222,119.238506684056,3.44944473603083,"FL"
"471","12","assault",2002,6893.70238760789,2750.26071627389,2586.24209325073,2.66552864698872,"FL"
"472","12","burglary",2002,10109.0031771139,3687.77880868436,3698.44954352788,2.73330839264907,"FL"
"473","12","drugposs",2002,2439.40382071806,2302.78530339581,2050.69673133355,1.18954879258608,"FL"
"474","12","drugtraff",2002,10705.1439109863,5548.27982928187,4842.52245679817,2.21065446913062,"FL"
"475","12","dwi",2002,246.783983528096,106.937279643719,91.484716335181,2.69754329918815,"FL"
"476","12","fraud",2002,1050.10139493025,897.027277788087,727.76605803717,1.44291064873572,"FL"
"477","12","homicide",2002,10777.2495193422,945.823900538133,868.590846103684,12.4077401548574,"FL"
"478","12","kidnapping",2002,1898.10397207412,270.976990165151,253.895785784154,7.47591759434625,"FL"
"479","12","larceny",2002,1699.05187013377,1388.10818333643,1159.49168568634,1.46534200383511,"FL"
"480","12","mvtheft",2002,1002.36951334251,689.3820745964,650.672195956961,1.54051382488889,"FL"
"481","12","otherdrug",2002,119.837489943685,68.5229170532566,61.6750896641669,1.94304524883909,"FL"
"482","12","otherprop",2002,2034.19061319661,1152.43087771386,1114.26328659928,1.82559242295861,"FL"
"483","12","otherviol",2002,663.168482484967,364.41733160141,305.291693837626,2.17224541601083,"FL"
"484","12","public_oth",2002,3440.75776211189,2544.69196511412,2185.35401043365,1.57446241921652,"FL"
"485","12","robbery",2002,10942.7877469763,2557.15067730562,2346.73716172155,4.66297970026977,"FL"
"486","12","sexassault",2002,8128.63787719705,1679.84969382075,1415.44330779263,5.74282122953661,"FL"
"487","12","weapons",2002,1917.39983909895,876.262757468918,743.184830453212,2.57997709389423,"FL"
"488","12","arson",2003,436.402239062129,126.280130727673,147.466139647183,2.95933859871992,"FL"
"489","12","assault",2003,7056.86891717054,3144.58227172681,2647.17189142879,2.66581438856305,"FL"
"490","12","burglary",2003,10102.5079080083,4121.70066030814,3650.56038007711,2.76738551241137,"FL"
"491","12","drugposs",2003,2676.53242415441,2769.88221169879,2330.58374547295,1.14843863875454,"FL"
"492","12","drugtraff",2003,11393.3612600005,6046.95511238578,5127.2842400405,2.22210447609406,"FL"
"493","12","dwi",2003,262.045269717213,150.087040618956,122.716577748355,2.13536976442228,"FL"
"494","12","fraud",2003,1213.36136561667,1021.62695924765,887.890533120449,1.36656639569336,"FL"
"495","12","homicide",2003,10887.6240857603,1068.20569599146,801.267066474551,13.5880089689249,"FL"
"496","12","kidnapping",2003,1919.96592559343,251.525178416594,212.433739631606,9.03795192290529,"FL"
"497","12","larceny",2003,1918.94629419375,1601.27346094844,1395.25655204642,1.3753358057192,"FL"
"498","12","mvtheft",2003,1037.98476487207,772.171946908557,714.643599828654,1.45245093515277,"FL"
"499","12","otherdrug",2003,126.434293560056,60.0348162475822,58.7802095097161,2.15096704510992,"FL"
"500","12","otherprop",2003,2068.8321099464,1311.45021009805,1120.94890766774,1.84560785580391,"FL"
"501","12","otherviol",2003,720.879399572255,450.261121856867,315.556914210055,2.28446713448462,"FL"
"502","12","public_oth",2003,3785.89138700393,2899.26759154272,2388.33272323689,1.58516079027421,"FL"
"503","12","robbery",2003,11170.0619834711,2520.4271993597,2319.24019626933,4.8162592220672,"FL"
"504","12","sexassault",2003,8406.86089034405,1850.72847328753,1430.31843140309,5.87761487635813,"FL"
